Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
AI-1079,cliente.prueba.1079@example.test,paid,2026-07-26 10:14:00 +0200,fulfilled,2026-07-26 10:14:00 +0200,no,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-07-26 10:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Oliver Smith,Carrer de Colón 170,Carrer de Colón 170,,,Valencia,46002,Valencia,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1079_0075,0.00,Anclora Insights,0.00,,,,13370000000075,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Valencia,,pay_AI_1079_0075,,,pay_AI_1079_0075
AI-1080,cliente.prueba.1080@example.test,paid,2026-07-27 11:21:00 +0200,fulfilled,2026-07-27 11:21:00 +0200,yes,EUR,5.59,0.00,0.21,5.59,LECTURA20,1.40,Entrega digital,2026-07-27 11:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Mia Johnson,Calle Sierpes 177,Calle Sierpes 177,,,Sevilla,41001,Sevilla,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1080_0076,0.00,Anclora Insights,0.00,,,,13370000000076,"prueba, descuento-parcial",Low,web,1.40,ES IVA ebook 4 %,0.21,,,,,,,,,,,,Sevilla,,pay_AI_1080_0076,,,pay_AI_1080_0076
AI-1081,cliente.prueba.1081@example.test,paid,2026-07-27 12:28:00 +0200,fulfilled,2026-07-27 12:28:00 +0200,no,EUR,20.97,0.00,0.81,20.97,,0.00,Entrega digital,2026-07-27 12:28:00 +0200,3,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Camille Bernard,Gran Vía 184,Gran Vía 184,,,Bilbao,48001,Bizkaia,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1081_0077,0.00,Anclora Insights,0.00,,,,13370000000077,prueba,Low,web,0.00,ES IVA ebook 4 %,0.81,,,,,,,,,,,,Bizkaia,,pay_AI_1081_0077,,,pay_AI_1081_0077
AI-1082,cliente.prueba.1082@example.test,refunded,2026-07-27 13:35:00 +0200,fulfilled,2026-07-27 13:35:00 +0200,no,EUR,6.99,0.00,0.36,6.99,,0.00,Entrega digital,2026-07-27 13:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Noah Williams,Rue Oberkampf 191,Rue Oberkampf 191,,,Paris,75011,Île-de-France,FR,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1082_0078,6.99,Anclora Insights,0.00,,,,13370000000078,prueba,Low,web,0.00,FR IVA ebook 5.5 %,0.36,,,,,,,,,,,,Île-de-France,,pay_AI_1082_0078,,,pay_AI_1082_0078
AI-1083,cliente.prueba.1083@example.test,paid,2026-07-28 14:42:00 +0200,fulfilled,2026-07-28 14:42:00 +0200,yes,EUR,3.49,0.00,0.23,3.49,LECTOR50,3.50,Entrega digital,2026-07-28 14:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Laura Rossi,Invalidenstraße 18,Invalidenstraße 18,,,Berlin,10115,Berlin,DE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1083_0079,0.00,Anclora Insights,0.00,,,,13370000000079,"prueba, descuento-parcial",Low,web,3.50,DE IVA ebook 7 %,0.23,,,,,,,,,,,,Berlin,,pay_AI_1083_0079,,,pay_AI_1083_0079
AI-1084,cliente.prueba.1084@example.test,paid,2026-07-28 15:49:00 +0200,fulfilled,2026-07-28 15:49:00 +0200,no,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-07-28 15:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Hugo Pereira,Via Brera 25,Via Brera 25,,,Milano,20121,Lombardia,IT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1084_0080,0.00,Anclora Insights,0.00,,,,13370000000080,prueba,Low,web,0.00,IT IVA ebook 4 %,0.27,,,,,,,,,,,,Lombardia,,pay_AI_1084_0080,,,pay_AI_1084_0080
AI-1085,cliente.prueba.1085@example.test,paid,2026-07-28 16:00:00 +0200,fulfilled,2026-07-28 16:00:00 +0200,no,EUR,11.18,0.00,0.63,11.18,LECTURA20,2.80,Entrega digital,2026-07-28 16:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Lucía Navarro,Rua da Madalena 32,Rua da Madalena 32,,,Lisboa,1100-200,Lisboa,PT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1085_0081,0.00,Anclora Insights,0.00,,,,13370000000081,"prueba, descuento-parcial",Low,web,2.80,PT IVA ebook 6 %,0.63,,,,,,,,,,,,Lisboa,,pay_AI_1085_0081,,,pay_AI_1085_0081
AI-1086,cliente.prueba.1086@example.test,paid,2026-07-29 08:07:00 +0200,fulfilled,2026-07-29 08:07:00 +0200,yes,EUR,6.99,0.00,0.58,6.99,,0.00,Entrega digital,2026-07-29 08:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Martín García,Prinsengracht 39,Prinsengracht 39,,,Amsterdam,1012 JS,Noord-Holland,NL,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1086_0082,0.00,Anclora Insights,0.00,,,,13370000000082,prueba,Low,web,0.00,NL IVA ebook 9 %,0.58,,,,,,,,,,,,Noord-Holland,,pay_AI_1086_0082,,,pay_AI_1086_0082
AI-1087,cliente.prueba.1087@example.test,paid,2026-07-29 09:14:00 +0200,fulfilled,2026-07-29 09:14:00 +0200,no,EUR,6.99,0.00,0.40,6.99,,0.00,Entrega digital,2026-07-29 09:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Sofía Romero,Rue du Midi 46,Rue du Midi 46,,,Bruxelles,1000,Bruxelles,BE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1087_0083,0.00,Anclora Insights,0.00,,,,13370000000083,prueba,Low,web,0.00,BE IVA ebook 6 %,0.40,,,,,,,,,,,,Bruxelles,,pay_AI_1087_0083,,,pay_AI_1087_0083
AI-1088,cliente.prueba.1088@example.test,paid,2026-07-29 10:21:00 +0200,fulfilled,2026-07-29 10:21:00 +0200,no,EUR,6.99,0.00,0.64,6.99,,0.00,Entrega digital,2026-07-29 10:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Daniel Martín,Kärntner Straße 53,Kärntner Straße 53,,,Wien,1010,Wien,AT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1088_0084,0.00,Anclora Insights,0.00,,,,13370000000084,prueba,Low,web,0.00,AT IVA ebook 10 %,0.64,,,,,,,,,,,,Wien,,pay_AI_1088_0084,,,pay_AI_1088_0084
AI-1089,cliente.prueba.1089@example.test,paid,2026-07-30 11:28:00 +0200,fulfilled,2026-07-30 11:28:00 +0200,yes,EUR,6.99,0.00,0.58,6.99,,0.00,Entrega digital,2026-07-30 11:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Elena López,Dame Street 60,Dame Street 60,,,Dublin,D02,Dublin,IE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1089_0085,0.00,Anclora Insights,0.00,,,,13370000000085,prueba,Low,web,0.00,IE IVA ebook 9 %,0.58,,,,,,,,,,,,Dublin,,pay_AI_1089_0085,,,pay_AI_1089_0085
AI-1090,cliente.prueba.1090@example.test,refunded,2026-07-30 12:35:00 +0200,fulfilled,2026-07-30 12:35:00 +0200,no,EUR,5.59,0.00,0.27,5.59,LECTURA20,1.40,Entrega digital,2026-07-30 12:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Pablo Sánchez,Nowy Świat 67,Nowy Świat 67,,,Warszawa,00-001,Mazowieckie,PL,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1090_0086,5.59,Anclora Insights,0.00,,,,13370000000086,"prueba, descuento-parcial",Low,web,1.40,PL IVA ebook 5 %,0.27,,,,,,,,,,,,Mazowieckie,,pay_AI_1090_0086,,,pay_AI_1090_0086
AI-1091,cliente.prueba.1091@example.test,paid,2026-07-30 13:42:00 +0200,fulfilled,2026-07-30 13:42:00 +0200,no,EUR,6.99,0.00,0.40,6.99,,0.00,Entrega digital,2026-07-30 13:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Clara Vidal,Drottninggatan 74,Drottninggatan 74,,,Stockholm,111 29,Stockholm,SE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1091_0087,0.00,Anclora Insights,0.00,,,,13370000000087,prueba,Low,web,0.00,SE IVA ebook 6 %,0.40,,,,,,,,,,,,Stockholm,,pay_AI_1091_0087,,,pay_AI_1091_0087
AI-1092,cliente.prueba.1092@example.test,paid,2026-07-31 14:49:00 +0200,fulfilled,2026-07-31 14:49:00 +0200,yes,EUR,6.29,0.00,0.00,6.29,BIENVENIDA10,0.70,Entrega digital,2026-07-31 14:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Álvaro Torres,West 31st Street 81,West 31st Street 81,,,New York,10001,New York,US,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1092_0088,0.00,Anclora Insights,0.00,,,,13370000000088,"prueba, descuento-parcial",Low,web,0.70,,0.00,,,,,,,,,,,,New York,,pay_AI_1092_0088,,,pay_AI_1092_0088
AI-1093,cliente.prueba.1093@example.test,refunded,2026-07-31 15:00:00 +0200,fulfilled,2026-07-31 15:00:00 +0200,no,EUR,13.98,0.00,0.00,13.98,,0.00,Entrega digital,2026-07-31 15:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Emma Dubois,King Street West 88,King Street West 88,,,Toronto,M5V 2T6,Ontario,CA,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1093_0089,13.98,Anclora Insights,0.00,,,,13370000000089,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Ontario,,pay_AI_1093_0089,,,pay_AI_1093_0089
AI-1094,cliente.prueba.1094@example.test,paid,2026-07-31 16:07:00 +0200,fulfilled,2026-07-31 16:07:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-31 16:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Lukas Müller,Avenida Juárez 95,Avenida Juárez 95,,,Ciudad de México,06000,CDMX,MX,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1094_0090,0.00,Anclora Insights,0.00,,,,13370000000090,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,CDMX,,pay_AI_1094_0090,,,pay_AI_1094_0090
AI-1095,cliente.prueba.1095@example.test,paid,2026-08-01 08:14:00 +0200,fulfilled,2026-08-01 08:14:00 +0200,yes,EUR,5.59,0.00,0.00,5.59,LECTURA20,1.40,Entrega digital,2026-08-01 08:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Giulia Bianchi,Avenida de Mayo 102,Avenida de Mayo 102,,,Buenos Aires,C1001,Buenos Aires,AR,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1095_0091,0.00,Anclora Insights,0.00,,,,13370000000091,"prueba, descuento-parcial",Low,web,1.40,,0.00,,,,,,,,,,,,Buenos Aires,,pay_AI_1095_0091,,,pay_AI_1095_0091
AI-1096,cliente.prueba.1096@example.test,paid,2026-08-01 09:21:00 +0200,fulfilled,2026-08-01 09:21:00 +0200,no,EUR,3.49,0.00,0.00,3.49,LECTOR50,3.50,Entrega digital,2026-08-01 09:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,João Silva,Chiyoda 109,Chiyoda 109,,,Tokyo,100-0001,Tokyo,JP,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1096_0092,0.00,Anclora Insights,0.00,,,,13370000000092,"prueba, descuento-parcial",Low,web,3.50,,0.00,,,,,,,,,,,,Tokyo,,pay_AI_1096_0092,,,pay_AI_1096_0092
AI-1097,cliente.prueba.1097@example.test,paid,2026-08-01 10:28:00 +0200,fulfilled,2026-08-01 10:28:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-08-01 10:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Anna Kowalska,George Street 116,George Street 116,,,Sydney,2000,New South Wales,AU,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1097_0093,0.00,Anclora Insights,0.00,,,,13370000000093,prueba,Medium,web,0.00,,0.00,,,,,,,,,,,,New South Wales,,pay_AI_1097_0093,,,pay_AI_1097_0093
AI-1098,cliente.prueba.1098@example.test,paid,2026-08-02 11:35:00 +0200,fulfilled,2026-08-02 11:35:00 +0200,yes,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-08-02 11:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Nora Jensen,Victoria Street 123,Victoria Street 123,,,London,SW1A 1AA,Greater London,GB,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1098_0094,0.00,Anclora Insights,0.00,,,,13370000000094,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Greater London,,pay_AI_1098_0094,,,pay_AI_1098_0094
AI-1099,cliente.prueba.1099@example.test,paid,2026-08-02 12:42:00 +0200,fulfilled,2026-08-02 12:42:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-08-02 12:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Oliver Smith,Bahnhofstrasse 130,Bahnhofstrasse 130,,,Zürich,8001,Zürich,CH,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1099_0095,0.00,Anclora Insights,0.00,,,,13370000000095,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Zürich,,pay_AI_1099_0095,,,pay_AI_1099_0095
AI-1100,cliente.prueba.1100@example.test,paid,2026-08-02 13:49:00 +0200,fulfilled,2026-08-02 13:49:00 +0200,no,EUR,16.78,0.00,0.00,16.78,LECTURA20,4.19,Entrega digital,2026-08-02 13:49:00 +0200,3,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Mia Johnson,Karl Johans gate 137,Karl Johans gate 137,,,Oslo,0155,Oslo,NO,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1100_0096,0.00,Anclora Insights,0.00,,,,13370000000096,"prueba, descuento-parcial",Low,web,4.19,,0.00,,,,,,,,,,,,Oslo,,pay_AI_1100_0096,,,pay_AI_1100_0096
AI-1101,cliente.prueba.1101@example.test,paid,2026-08-03 14:00:00 +0200,fulfilled,2026-08-03 14:00:00 +0200,yes,EUR,13.98,0.00,0.54,13.98,,0.00,Entrega digital,2026-08-03 14:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Camille Bernard,Calle Mayor 144,Calle Mayor 144,,,Madrid,28013,Madrid,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1101_0097,0.00,Anclora Insights,0.00,,,,13370000000097,prueba,Low,web,0.00,ES IVA ebook 4 %,0.54,,,,,,,,,,,,Madrid,,pay_AI_1101_0097,,,pay_AI_1101_0097
AI-1102,cliente.prueba.1102@example.test,paid,2026-08-03 15:07:00 +0200,fulfilled,2026-08-03 15:07:00 +0200,no,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-08-03 15:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Noah Williams,Carrer de Ferran 151,Carrer de Ferran 151,,,Barcelona,08002,Barcelona,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1102_0098,0.00,Anclora Insights,0.00,,,,13370000000098,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Barcelona,,pay_AI_1102_0098,,,pay_AI_1102_0098
AI-1103,cliente.prueba.1103@example.test,paid,2026-08-03 16:14:00 +0200,fulfilled,2026-08-03 16:14:00 +0200,no,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-08-03 16:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Laura Rossi,Carrer de Colón 158,Carrer de Colón 158,,,Valencia,46002,Valencia,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1103_0099,0.00,Anclora Insights,0.00,,,,13370000000099,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Valencia,,pay_AI_1103_0099,,,pay_AI_1103_0099
AI-1104,cliente.prueba.1104@example.test,refunded,2026-08-04 08:21:00 +0200,fulfilled,2026-08-04 08:21:00 +0200,yes,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-08-04 08:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Hugo Pereira,Calle Sierpes 165,Calle Sierpes 165,,,Sevilla,41001,Sevilla,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1104_0100,6.99,Anclora Insights,0.00,,,,13370000000100,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Sevilla,,pay_AI_1104_0100,,,pay_AI_1104_0100

